Reproductive-age woman with sudden pelvic pain 37B5BE61FEFD	"<img src=""SDX-11_STATdx_plain_Functional_Ovarian_Cyst11.jpg"">"	"<div class=""stackItem""><img src=""SDX-11_STATdx_annotated_Functional_Ovarian_Cyst11_annot.jpg""><div class=""stackCap"">Hemorrhagic cyst with internal reticular echogenicity <img src=""arrow_WO.png""> is identified along with moderate pelvic free fluid <img src=""arrow_CS.png"">  from ruptured hemorrhagic cyst. Free fluid extended up to the Morrison pouch (not shown).</div></div>"	Most likely diagnosis?	Ruptured hemorrhagic ovarian cyst<br><br>Keyword findings:<br>internal reticular echogenicity<br>moderate pelvic free fluid<br>Free fluid extended up to the Morrison pouch<br><br>Reticular internal echoes identify hemorrhagic cyst contents, and the accompanying moderate free fluid extending cranially is source-supported evidence of rupture with hemoperitoneal fluid tracking.<br><br>Differential:<br>Ectopic pregnancy<br>Endometrioma<br>Ovarian neoplasm																<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with pelvic pain 91BEC90D2F59	"<img src=""SDX-12_STATdx_plain_Functional_Ovarian_Cyst12.jpg"">"	"<div class=""stackItem""><img src=""SDX-12_STATdx_annotated_Functional_Ovarian_Cyst12_annot.jpg""><div class=""stackCap"">Functional ovarian cysts can become large and the surrounding parenchyma compressed to a thin rim <img src=""arrow_WC.png"">. When presenting with pelvic pain, pulse Doppler should be used to confirm arterial and venous waveforms.</div></div>"	Most likely diagnosis?	Large functional ovarian cyst<br><br>Keyword findings:<br>large<br>surrounding parenchyma<br>compressed to a thin rim<br><br>The thin rim of compressed ovarian parenchyma supports ovarian origin of a very large cyst. In a painful enlarged ovary, the source recommends arterial and venous pulse-Doppler documentation but warns that preserved flow does not fully exclude torsion.<br><br>Differential:<br>Serous cystadenoma<br>Mucinous cystadenoma<br>Ovarian malignancy																<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with pelvic discomfort 899AF38B9ADB	"<img src=""SDX-13_STATdx_plain_Functional_Ovarian_Cyst13.jpg"">"	"<div class=""stackItem""><img src=""SDX-13_STATdx_annotated_Functional_Ovarian_Cyst13_annot.jpg""><div class=""stackCap"">In this CLC, careful evaluation of the posterior cyst wall reveals a fluid-debris level <img src=""arrow_WO.png"">. The appearance is consistent with a resolving hemorrhagic cyst.</div></div>"	Most likely diagnosis?	Resolving hemorrhagic corpus luteum cyst<br><br>Keyword findings:<br>posterior cyst wall<br>fluid-debris level<br>careful evaluation<br><br>A fluid-debris level within a corpus luteum is a source-supported resolving hemorrhagic-cyst variant. Evolution/resolution is part of the expected benign functional-cyst course.<br><br>Differential:<br>Endometrioma<br>Cystic teratoma<br>Ovarian malignancy																<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with pelvic pain CC1E22142E7D	"<img src=""SDX-14_STATdx_plain_Functional_Ovarian_Cyst14.jpg"">"	"<div class=""stackItem""><img src=""SDX-14_STATdx_annotated_Functional_Ovarian_Cyst14_annot.jpg""><div class=""stackCap"">Color Doppler US shows the solid-appearing CLC has increased vascularity, similar in appearance to the ring of fire.</div></div>"	Most likely diagnosis?	Corpus luteum cyst<br><br>Keyword findings:<br>Color Doppler US<br>solid-appearing<br>increased vascularity<br><br>Corpus luteum can look solid and markedly vascular on color Doppler. The source specifically treats this as a pitfall: expected wall/peripheral vascularity should not be mistaken for a true vascular solid neoplastic component.<br><br>Differential:<br>Ovarian malignancy<br>Ectopic pregnancy<br>Endometrioma																<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with nonspecific pelvic discomfort E98ED8057AF1 [DD1]	"<img src=""RP-01_RadPrimer_plain_Functional_Ovarian_Cyst1.jpg"">"	"<div class=""stackItem""><img src=""RP-01_RadPrimer_annotated_Functional_Ovarian_Cyst1_annot.jpg""><div class=""stackCap"">Graphic shows a functional ovarian cyst <img src=""arrow_CO.png""> arising exophytically from the ovary <img src=""arrow_WC.png"">. Note bridging ovarian parenchyma <img src=""arrow_WS.png""> between the ovary and ovarian cyst, which is a helpful clue that this is indeed a cyst arising from the ovary rather than from an adjacent structure.</div></div>"			Functional ovarian cyst	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Functional ovarian cyst<br>Paraovarian or tubal cyst<br>Cystic ovarian neoplasm	Ovarian origin: bridging ovarian parenchyma or surrounding follicles links the lesion to the ovary. Paraovarian/tubal lesions are separate from ovarian tissue. Persistent growth or development of a vascular solid component shifts concern toward cystic neoplasm.												<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with nonspecific pelvic symptoms 6D9145C86BBA [DD2]	"<img src=""RP-03_RadPrimer_plain_Functional_Ovarian_Cyst3.jpg"">"	"<div class=""stackItem""><img src=""RP-03_RadPrimer_annotated_Functional_Ovarian_Cyst3_annot.jpg""><div class=""stackCap"">Typical appearance of a simple functional ovarian cyst <img src=""arrow_WS.png""> is shown. The peripheral follicles within the surrounding parenchyma <img src=""arrow_WC.png""> confirm this is an intraovarian cyst.</div></div>"			Simple functional ovarian cyst	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Simple functional ovarian cyst<br>Serous cystadenoma<br>Mucinous cystadenoma	Dominant pattern differs from other cases because: this drill tests a purely simple intraovarian cyst rather than hemorrhagic or hypervascular morphology. A functional simple cyst is anechoic, thin-walled, and avascular internally; persistence/growth without resolution favors a benign cystic neoplasm.												<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with acute pelvic pain E394E5E82C5B [DD3]	"<img src=""RP-04_RadPrimer_plain_Functional_Ovarian_Cyst4.jpg"">"	"<div class=""stackItem""><img src=""RP-04_RadPrimer_annotated_Functional_Ovarian_Cyst4_annot.jpg""><div class=""stackCap"">The ring of fire appearance <img src=""arrow_WO.png""> results from marked peripheral vascular flow around the CLC wall on Doppler. The CLC demonstrates typical crenulated walls <img src=""arrow_WS.png""> and internal echoes due to internal hemorrhage <img src=""arrow_CS.png"">.</div></div>"			Corpus luteum cyst	Color Doppler ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Corpus luteum cyst<br>Ectopic pregnancy<br>Ovarian malignancy	Dominant pattern differs from other cases because: the primary discriminator is lesion location in a hypervascular adnexal mass. Corpus luteum is intraovarian; tubal ectopic is usually separate from the ovary and may move separately with gentle probe pressure. True vascular solid tissue, rather than peripheral wall flow alone, raises neoplastic concern.												<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with acute pelvic pain F6A9AD20C25B [DD4]	"<img src=""SDX-05_STATdx_plain_Functional_Ovarian_Cyst5.jpg"">"	"<div class=""stackItem""><img src=""SDX-05_STATdx_annotated_Functional_Ovarian_Cyst5_annot.jpg""><div class=""stackCap"">Characteristic lace-like or reticular internal echoes <img src=""arrow_WC.png""> are seen with this hemorrhagic cyst <img src=""arrow_WO.png"">. No internal vascularity is demonstrated.</div></div>"			Hemorrhagic ovarian cyst	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Hemorrhagic ovarian cyst<br>Endometrioma<br>Ovarian malignancy	Dominant pattern differs from other cases because: the key separation strategy is avascular blood-product morphology. Hemorrhagic cyst shows web-like/reticular echoes and avascular retracting clot; endometrioma classically has homogeneous low-level echoes; a true solid mural nodule is convex and internally vascular.												<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with pelvic pain 453516252F96 [DD5]	"<img src=""SDX-09_STATdx_plain_Functional_Ovarian_Cyst9.jpg"">"	"<div class=""stackItem""><img src=""SDX-09_STATdx_annotated_Functional_Ovarian_Cyst9_annot.jpg""><div class=""stackCap"">Corpus luteum with crenulated margin <img src=""arrow_WC.png""> and internal hemorrhage <img src=""arrow_WS.png""> is seen. The margin can appear very vascular <img src=""arrow_CS.png""> and should not be misinterpreted as solid components suspicious for malignancy. Increased flow is expected, given the hormonal role of the corpus luteum.</div></div>"			Corpus luteum cyst	Color Doppler ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Corpus luteum cyst<br>Ovarian malignancy<br>Ectopic pregnancy	Dominant pattern differs from other cases because: this drill targets a very vascular cyst margin that can mimic a solid tumor component. Expected corpus-luteum flow is peripheral/wall-based; a vascular convex solid mural component is concerning for neoplasm. Ectopic pregnancy remains extraovarian rather than moving with the ovary.												<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
132BFBEDB168														Define follicular ovarian cyst.	Article-supported definition: A follicular cyst forms from a persistent follicle when ovulation does not occur; it may be associated with elevated estrogen.<br>Imaging orientation: The source describes a follicle as a thin-walled anechoic intraovarian cyst under 3 cm in a premenopausal patient, while larger simple anechoic cysts are also usually physiologic and managed by size/visualization confidence.<br>Synonym/context: Often discussed clinically with simple ovarian cysts.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
371E0B6BA48A														Define corpus luteal cyst.	Article-supported definition: A corpus luteum cyst is a postovulatory corpus-luteum cyst that can be thick-walled, hyperechoic, crenulated, hemorrhagic, and peripherally vascular.<br>Mechanism: The corpus luteum forms from the Graafian follicle after ovulation and contains luteinized granulosa cells plus a central cystic cavity with fluid/fibrin, often with hemorrhage.<br>Pitfall: Peripheral ring-of-fire flow is expected and is not specific for ectopic pregnancy.					<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
779C533A1472					Corpus luteum					Why does the corpus luteum often have a thick-walled, crenulated appearance after ovulation?	After ovulation, the Graafian follicle becomes the corpus luteum. Partial collapse of the cyst wall produces the thick, crenulated contour described on ultrasound. This postovulatory wall collapse explains the characteristic complex-looking morphology without requiring a neoplastic process.									<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
F29BC501C32A					Hemorrhagic ovarian cyst					Why do hemorrhagic functional cysts develop reticular echoes, and why is retracting clot avascular on Doppler?	Hemorrhage into a functional cyst, most commonly a corpus luteum, produces intracystic blood products/clot. As clot retracts or layers, ultrasound may show lace-like/reticular echoes or fluid-debris/fluid-fluid levels.<br>Key discriminator: The source emphasizes no true internal vascularity in hemorrhagic clot; Doppler flow should belong to the wall or surrounding ovarian tissue, not the clot.									<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with acute pelvic pain E394E5E82C5B [BT1]	"<img src=""RP-04_RadPrimer_plain_Functional_Ovarian_Cyst4.jpg"">"	"<div class=""stackItem""><img src=""RP-04_RadPrimer_annotated_Functional_Ovarian_Cyst4_annot.jpg""><div class=""stackCap"">The ring of fire appearance <img src=""arrow_WO.png""> results from marked peripheral vascular flow around the CLC wall on Doppler. The CLC demonstrates typical crenulated walls <img src=""arrow_WS.png""> and internal echoes due to internal hemorrhage <img src=""arrow_CS.png"">.</div></div>"			Female pelvis							What diagnostic pitfall is illustrated by this image, and what safety check prevents the error?	Trap: Assuming ring-of-fire vascularity is specific for ectopic pregnancy.<br>Safety check: Establish whether the lesion is intraovarian or separate from the ovary; gentle probe pressure can test whether an extraovarian mass moves separately.<br>Discriminator: Corpus luteum moves with/is within the ovary, whereas tubal ectopic is usually separate.<br>Why the error occurs: Both corpus luteum and ectopic pregnancy can show marked peripheral Doppler flow.							<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with pelvic pain 453516252F96 [BT2]	"<img src=""SDX-09_STATdx_plain_Functional_Ovarian_Cyst9.jpg"">"	"<div class=""stackItem""><img src=""SDX-09_STATdx_annotated_Functional_Ovarian_Cyst9_annot.jpg""><div class=""stackCap"">Corpus luteum with crenulated margin <img src=""arrow_WC.png""> and internal hemorrhage <img src=""arrow_WS.png""> is seen. The margin can appear very vascular <img src=""arrow_CS.png""> and should not be misinterpreted as solid components suspicious for malignancy. Increased flow is expected, given the hormonal role of the corpus luteum.</div></div>"			Female pelvis							What diagnostic pitfall is illustrated by this image, and what safety check prevents the error?	Trap: Calling expected corpus-luteum wall vascularity a malignant solid component.<br>Safety check: Determine whether vascularity is confined to the cyst wall/periphery or is present within a true solid mural component.<br>Discriminator: Expected peripheral wall flow can be benign; a convex vascular solid nodule raises neoplastic concern.<br>Why the error occurs: The highly vascular corpus luteum margin can look mass-like on Doppler.							<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
Reproductive-age woman with acute pelvic pain F6A9AD20C25B [BT3]	"<img src=""SDX-05_STATdx_plain_Functional_Ovarian_Cyst5.jpg"">"	"<div class=""stackItem""><img src=""SDX-05_STATdx_annotated_Functional_Ovarian_Cyst5_annot.jpg""><div class=""stackCap"">Characteristic lace-like or reticular internal echoes <img src=""arrow_WC.png""> are seen with this hemorrhagic cyst <img src=""arrow_WO.png"">. No internal vascularity is demonstrated.</div></div>"			Female pelvis							What diagnostic pitfall is illustrated by this image, and what safety check prevents the error?	Trap: Mistaking hemorrhagic internal echoes/retracting clot for a solid ovarian tumor.<br>Safety check: Use Doppler to confirm that the internal clot has no true vascularity.<br>Discriminator: Flow should be absent within hemorrhagic clot and may be present at the cyst wall/periphery; true vascular solid tissue shifts concern toward neoplasm.<br>Why the error occurs: Hemorrhagic cyst contents can look complex on grayscale ultrasound.							<div><b>Functional Ovarian Cyst</b></div><br><b>Source Basis:</b> RadPrimer + STATdx fused master source in source_package.txt. core_evidence.txt status: NOT_PROVIDED, so no Core-specific claims are used as verified facts.<br><br><b>High-yield summary:</b><br><ul><li>Functional ovarian cysts are physiologic cysts in reproductive-age patients, mainly follicles/follicular cysts and corpus luteum/corpus luteum cysts; most resolve spontaneously.</li><li>Confirm ovarian origin by surrounding ovarian parenchyma, follicles, or bridging ovarian tissue, especially for exophytic cysts.</li><li>Follicular/simple cysts are thin-walled, anechoic, and lack internal Doppler flow.</li><li>Corpus luteum cysts are postovulatory, thick-walled/crenulated, may hemorrhage, and commonly show peripheral Doppler flow; ring of fire is not specific for ectopic pregnancy.</li><li>Hemorrhagic cysts show lace-like/reticular echoes, retracting clot or fluid-debris/fluid-fluid levels, and no true internal vascularity.</li><li>Concern rises with postmenopausal hemorrhagic appearance, persistence/growth without resolution, or true solid vascular components.</li></ul>	
