#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:Corebook::Ultrasound::Female Pelvis Basic::Ovarian Teratoma
Patient with pelvic pain 3HN2D5HH4MXW	"<img src=""SDX-13_STATdx_plain_Ovarian_Teratoma13.jpg""><br><img src=""SDX-14_STATdx_plain_Ovarian_Teratoma14.jpg"">"	"<div class=""stackItem""><img src=""SDX-13_STATdx_annotated_Ovarian_Teratoma13_annot.jpg""><div class=""stackCap"">Transverse CECT shows fat <img src=""arrow_WS.png""> and calcium <img src=""arrow_WC.png""> in a dermoid posterior to the uterus <img src=""arrow_WO.png"">.</div></div><div class=""stackItem""><img src=""SDX-14_STATdx_annotated_Ovarian_Teratoma14_annot.jpg""><div class=""stackCap"">Transverse CECT shows more complex internal architecture <img src=""arrow_WS.png""> in the fatty component as well as a solid portion <img src=""arrow_WC.png""> anteriorly.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>fat and calcium<br>posterior to the uterus<br>complex internal architecture<br>fatty component<br>solid portion anteriorly<br><br>This CT pair reinforces that a benign mature dermoid can have complex fatty architecture and a solid-appearing portion while still containing the decisive material clues of fat and calcium.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with acute pelvic pain 6QWQU3S43ZIF	"<img src=""SDX-15_STATdx_plain_Ovarian_Teratoma15.jpg"">"	"<div class=""stackItem""><img src=""SDX-15_STATdx_annotated_Ovarian_Teratoma15_annot.jpg""><div class=""stackCap"">Transverse CECT shows edema <img src=""arrow_WS.png""> of intraperitoneal fat adjacent to the mature cystic teratoma. The patient presented with acute abdominal pain. Torsion, suggested because of the edema, was confirmed surgically.</div></div>"	Most likely diagnosis?	Torsion of a mature cystic teratoma<br><br>KEYWORD FINDINGS:<br>edema of intraperitoneal fat<br>adjacent to the mature cystic teratoma<br>acute abdominal pain<br>torsion confirmed surgically<br><br>A mature dermoid is a common lead point for torsion. Adjacent fat edema in an acute-pain presentation should trigger a dedicated search for torsion rather than ending the interpretation after identifying the dermoid.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain J1KV4VXKHUXH	"<img src=""SDX-16_STATdx_plain_Ovarian_Teratoma16.jpg"">"	"<div class=""stackItem""><img src=""SDX-16_STATdx_annotated_Ovarian_Teratoma16_annot.jpg""><div class=""stackCap"">Transverse transvaginal ultrasound in a more easily recognizable case shows an echogenic mass <img src=""arrow_WS.png""> arising from the left ovary <img src=""arrow_WC.png"">, typical of mature cystic teratoma.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>transvaginal ultrasound<br>echogenic mass<br>arising from the left ovary<br><br>This straightforward transvaginal example reinforces ovarian localization plus a classic echogenic dermoid appearance.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Bowel																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain and fever DSJCUNCPOFUT	"<img src=""SDX-17_STATdx_plain_Ovarian_Teratoma17.jpg"">"	"<div class=""stackItem""><img src=""SDX-17_STATdx_annotated_Ovarian_Teratoma17_annot.jpg""><div class=""stackCap"">Transverse NECT shows a thick-walled mass <img src=""arrow_WS.png""> with surrounding inflammatory change posterior to the bladder. Some fat <img src=""arrow_WC.png""> and small flecks of calcification <img src=""arrow_WO.png""> are noted within the mass.</div></div>"	Most likely diagnosis?	Inflamed mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>thick-walled mass<br>surrounding inflammatory change<br>posterior to the bladder<br>fat<br>small flecks of calcification<br><br>Inflammation can make a dermoid look aggressive or abscess-like. Internal fat and calcification preserve the specific clue to teratomatous composition despite the thick wall and surrounding inflammatory change.<br><br>Differential:<br>Pelvic abscess<br>Hemorrhagic ovarian cyst<br>Endometrioma																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with acute pelvic pain KB49TI6T8D8A	"<img src=""SDX-18_STATdx_plain_Ovarian_Teratoma18.jpg"">"	"<div class=""stackItem""><img src=""SDX-18_STATdx_annotated_Ovarian_Teratoma18_annot.jpg""><div class=""stackCap"">Transverse transvaginal ultrasound shows an echogenic plug <img src=""arrow_WS.png""> and a more cystic component <img src=""arrow_WC.png"">. The patient presented with acute pain, and there was no demonstrable flow in the walls of the mass. Torsion of a teratoma was diagnosed at surgery.</div></div>"	Most likely diagnosis?	Torsion of a mature cystic teratoma<br><br>KEYWORD FINDINGS:<br>echogenic plug<br>more cystic component<br>no demonstrable flow in the walls<br>torsion diagnosed at surgery<br><br>The underlying dermoid is recognized by the echogenic plug and cystic component; absent wall flow in an acute-pain presentation supports the superimposed complication of torsion.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain Y238UI8YA8E4	"<img src=""SDX-19_STATdx_plain_Ovarian_Teratoma19.jpg""><br><img src=""SDX-20_STATdx_plain_Ovarian_Teratoma20.jpg"">"	"<div class=""stackItem""><img src=""SDX-19_STATdx_annotated_Ovarian_Teratoma19_annot.jpg""><div class=""stackCap"">Longitudinal transabdominal ultrasound shows a mass containing linear echoes <img src=""arrow_WS.png""> superior to the uterus <img src=""arrow_WC.png"">. Linear echoes are created by hair in mature cystic teratoma.</div></div><div class=""stackItem""><img src=""SDX-20_STATdx_annotated_Ovarian_Teratoma20_annot.jpg""><div class=""stackCap"">Corresponding transverse transvaginal ultrasound shows the echogenic fatty component <img src=""arrow_WS.png""> to better advantage than the transabdominal scan. Again, note the linear echoes <img src=""arrow_WO.png""> from hair.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>linear echoes<br>superior to the uterus<br>echogenic fatty component<br>linear echoes from hair<br><br>The paired transabdominal and transvaginal views show the same tissue clue from different windows: linear hair echoes plus an echogenic fatty component strongly support mature cystic teratoma.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Bowel																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain E2735WHOXKDV	"<img src=""SDX-21_STATdx_plain_Ovarian_Teratoma21.jpg""><br><img src=""SDX-22_STATdx_plain_Ovarian_Teratoma22.jpg""><br><img src=""SDX-23_STATdx_plain_Ovarian_Teratoma23.jpg"">"	"<div class=""stackItem""><img src=""SDX-21_STATdx_annotated_Ovarian_Teratoma21_annot.jpg""><div class=""stackCap"">Transverse T1WI MR shows a high-signal, right adnexal mass <img src=""arrow_WS.png"">. The uterus <img src=""arrow_WC.png""> is not well evaluated on this sequence.</div></div><div class=""stackItem""><img src=""SDX-22_STATdx_annotated_Ovarian_Teratoma22_annot.jpg""><div class=""stackCap"">Transverse T1WI MR with fat saturation in the same case shows loss of signal in the mass <img src=""arrow_WS.png"">, confirming fat content. This is typical of a mature cystic teratoma.</div></div><div class=""stackItem""><img src=""SDX-23_STATdx_annotated_Ovarian_Teratoma23_annot.jpg""><div class=""stackCap"">Transverse T2WI MR in the same patient as the prior 2 images shows high signal in the mass <img src=""arrow_WS.png""> as well as the normal internal architecture of the uterus <img src=""arrow_WC.png""> and cervix <img src=""arrow_WO.png"">.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>T1WI high-signal right adnexal mass<br>fat saturation<br>loss of signal in the mass<br>T2WI high signal<br><br>This same-patient MR cluster demonstrates the decisive fat-confirmation maneuver: T1-bright material loses signal with fat saturation, supporting macroscopic fat rather than hemorrhagic blood product.<br><br>Differential:<br>Endometrioma<br>Hemorrhagic ovarian cyst<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain FCB6Y23JVBJL	"<img src=""SDX-24_STATdx_plain_Ovarian_Teratoma24.jpg"">"	"<div class=""stackItem""><img src=""SDX-24_STATdx_annotated_Ovarian_Teratoma24_annot.jpg""><div class=""stackCap"">On T1WI MR, dermoids have internal high signal that is consistent with fat <img src=""arrow_BS.png"">.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>T1WI MR<br>internal high signal<br>fat<br><br>T1 hyperintensity is compatible with fat, but the full source framework requires fat confirmation with suppression before treating T1 brightness alone as diagnostic.<br><br>Differential:<br>Endometrioma<br>Hemorrhagic ovarian cyst<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain ZZ3HMLMQBYZF	"<img src=""SDX-25_STATdx_plain_Ovarian_Teratoma25.jpg""><br><img src=""SDX-26_STATdx_plain_Ovarian_Teratoma26.jpg"">"	"<div class=""stackItem""><img src=""SDX-25_STATdx_annotated_Ovarian_Teratoma25_annot.jpg""><div class=""stackCap"">Axial CECT of the same dermoid shows the calcified tooth <img src=""arrow_BC.png"">, which is present in about 1/3 of cases. Notice that the fat <img src=""arrow_WS.png""> within the dermoid is markedly hypodense compared to normal extraperitoneal fat <img src=""arrow_WO.png"">.</div></div><div class=""stackItem""><img src=""SDX-26_STATdx_annotated_Ovarian_Teratoma26_annot.jpg""><div class=""stackCap"">Axial CECT in the same patient shows the layering areas of fat density in the left ovarian dermoid <img src=""arrow_WS.png"">. A smaller dermoid is also present in the right ovary <img src=""arrow_CO.png"">. 10-20% of dermoids are bilateral. Note the intrauterine device <img src=""arrow_CS.png""> in the uterus.</div></div>"	Most likely diagnosis?	Bilateral mature cystic teratomas (dermoids)<br><br>KEYWORD FINDINGS:<br>calcified tooth<br>fat markedly hypodense<br>layering areas of fat density<br>smaller dermoid in the right ovary<br>10-20% bilateral<br><br>The same-patient CT pair combines direct material recognition with a bilateral-disease check: tooth and markedly low-attenuation fat identify the dermoid, while the opposite ovary contains a second smaller lesion.<br><br>Differential:<br>Hemorrhagic ovarian cyst<br>Endometrioma<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain EOBN59MXD312	"<img src=""SDX-27_STATdx_plain_Ovarian_Teratoma27.jpg"">"	"<div class=""stackItem""><img src=""SDX-27_STATdx_annotated_Ovarian_Teratoma27_annot.jpg""><div class=""stackCap"">Gross pathology shows the typical appearance of a Rokitansky nodule <img src=""arrow_WS.png""> within the dissected mature cystic teratoma. Hair <img src=""arrow_WC.png""> arises from the nodule.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>gross pathology<br>Rokitansky nodule<br>hair arises from the nodule<br><br>Gross pathology confirms the structural substrate behind the sonographic plug: the Rokitansky nodule is a true protuberance from which hair commonly arises.<br><br>Differential:<br>Immature teratoma<br>Struma ovarii<br>Ovarian carcinoid tumor																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with acute pelvic pain UNUMAPZIE83B	"<img src=""SDX-28_STATdx_plain_Ovarian_Teratoma28.jpg"">"	"<div class=""stackItem""><img src=""SDX-28_STATdx_annotated_Ovarian_Teratoma28_annot.jpg""><div class=""stackCap"">Gross pathology shows the resected specimen with twisted vascular pedicle <img src=""arrow_WS.png"">, solid nodule <img src=""arrow_WC.png"">, and tangled hair <img src=""arrow_WO.png"">.</div></div>"	Most likely diagnosis?	Torsed mature cystic teratoma<br><br>KEYWORD FINDINGS:<br>gross pathology<br>twisted vascular pedicle<br>solid nodule<br>tangled hair<br><br>The resected specimen directly links the mass contents of a mature dermoid with its major mechanical complication: a twisted vascular pedicle confirms torsion.<br><br>Differential:<br>Immature teratoma<br>Struma ovarii<br>Pelvic abscess																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain PP9GT4J18U2L	"<img src=""SDX-29_STATdx_plain_Ovarian_Teratoma29.jpg"">"	"<div class=""stackItem""><img src=""SDX-29_STATdx_annotated_Ovarian_Teratoma29_annot.jpg""><div class=""stackCap"">Gross pathology shows fat <img src=""arrow_WS.png""> within a mature cystic teratoma. Fat is liquid at body temperature but semisolid at room temperature.</div></div>"	Most likely diagnosis?	Mature cystic teratoma (dermoid)<br><br>KEYWORD FINDINGS:<br>gross pathology<br>fat<br>liquid at body temperature<br>semisolid at room temperature<br><br>Gross fat is a defining material component of many mature dermoids. <b>Outside clarification:</b> its source-stated liquid-at-body-temperature behavior helps contextualize in-vivo layering and fat-fluid appearances.<br><br>Differential:<br>Immature teratoma<br>Struma ovarii<br>Ovarian carcinoid tumor																<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain FYBG557HNWWM [DD1]	"<img src=""RP-01_RadPrimer_plain_Ovarian_Teratoma1.jpg"">"	"<div class=""stackItem""><img src=""RP-01_RadPrimer_annotated_Ovarian_Teratoma1_annot.jpg""><div class=""stackCap"">Dermoids may be mostly cystic with linear floating echoes (dot and dash sign), consistent with hair <img src=""arrow_WS.png"">. The echogenic shadowing Rokitansky nodule <img src=""arrow_WO.png""> along the periphery is diagnostic for a dermoid.</div></div>"			Mature cystic teratoma (dermoid)	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Mature cystic teratoma<br>Hemorrhagic ovarian cyst<br>Endometrioma	Rokitansky/hair pattern: mature cystic teratoma is favored by a shadowing Rokitansky nodule and hair/dot-dash echoes. Hemorrhagic cyst is favored by fine fibrin strands and posterior enhancement without definite fat. Endometrioma is favored by homogeneous low-level echoes and absence of a Rokitansky nodule.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain NENNUP57WXP7 [DD2]	"<img src=""RP-03_RadPrimer_plain_Ovarian_Teratoma3.jpg"">"	"<div class=""stackItem""><img src=""RP-03_RadPrimer_annotated_Ovarian_Teratoma3_annot.jpg""><div class=""stackCap"">Fat-fluid level  <img src=""arrow_WS.png"">  is seen in this mature cystic teratoma. As shown here, sometimes, a graded appearance can be seen with variable density of the fat contents.</div></div>"			Mature cystic teratoma (dermoid)	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Mature cystic teratoma<br>Hemorrhagic ovarian cyst<br>Endometrioma	Dominant pattern differs from other cases because: the key discriminator is material layering. Definite fat within a fat-fluid level favors mature cystic teratoma. Hemorrhagic cyst can be complex but is supported by fibrin/clot features rather than macroscopic fat. Endometrioma is more uniform with low-level echoes and lacks definite fat.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain QH5NLCMGP2D0 [DD3]	"<img src=""RP-05_RadPrimer_plain_Ovarian_Teratoma5.jpg"">"	"<div class=""stackItem""><img src=""RP-05_RadPrimer_annotated_Ovarian_Teratoma5_annot.jpg""><div class=""stackCap"">Echogenic fat-containing lesion is consistent with a dermoid (calipers). Posterior acoustic enhancement <img src=""arrow_WS.png""> can be seen from cystic contents of the lesion. Shadowing <img src=""arrow_WO.png""> from certain areas of the mass precludes evaluation of deeper structures.</div></div>"			Mature cystic teratoma (dermoid)	Ultrasound. Based on the image, name 3 key differentials and give one best discriminator for each.	Mature cystic teratoma<br>Bowel<br>Hemorrhagic ovarian cyst	Dominant pattern differs from other cases because: the key problem is a highly echogenic, shadowing pelvic structure. Mature cystic teratoma is favored by mixed enhancement/shadowing and source-supported dermoid material clues. Echogenic fecal material in bowel can mimic the mass; transvaginal localization, repeat examination, bowel behavior, or MR can clarify. Hemorrhagic cyst is favored by fibrin strands and posterior enhancement rather than dense shadowing fat.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
Patient with pelvic pain MUNMUUB5PCLT [DD4]	"<img src=""RP-07_RadPrimer_plain_Ovarian_Teratoma7.jpg"">"	"<div class=""stackItem""><img src=""RP-07_RadPrimer_annotated_Ovarian_Teratoma7_annot.jpg""><div class=""stackCap"">CECT shows a lesion <img src=""arrow_CS.png""> with fat density components <img src=""arrow_WO.png"">. Calcified tooth-like structure <img src=""arrow_WS.png"">  is characteristic of a mature teratoma or dermoid.</div></div>"			Mature cystic teratoma (dermoid)	CT. Based on the image, name 3 key differentials and give one best discriminator for each.	Mature cystic teratoma<br>Hemorrhagic ovarian cyst<br>Endometrioma	Dominant pattern differs from other cases because: CT directly identifies material composition. Macroscopic fat plus tooth-like calcification strongly favors mature cystic teratoma, whereas hemorrhagic cyst and endometrioma do not provide the same fat-and-tooth combination in the allowed sources.												<div><b>Ovarian Teratoma</b></div><div><b>Source Basis:</b> RadPrimer + STATdx master source.</div><div><b>High-yield frame:</b> Mature cystic teratoma/dermoid is recognized by fat, hair, sebaceous material, Rokitansky nodule/dermoid plug, tooth-like calcification, fat-fluid level, or tip-of-the-iceberg shadowing. Then assess for torsion, rupture/inflammation, bilateral disease, immature-teratoma features, or malignant degeneration risk.</div><div><b>Differential pivots:</b> Hemorrhagic cyst favors fine fibrin strands/posterior enhancement without definite fat; endometrioma favors homogeneous low-level echoes and chronic cyclic pain/endometriosis history; abscess favors fever/inflammatory change; bowel fecal material is clarified by localization, repeat scanning, bowel behavior, or MR.</div>	
